818511		8
277427		8
191608		7
467287		6
617586		3
592909		8
1103200		7
877520		7
857646		6
163001		8
266757		4
915968		5
123522		10
877015		1
847941		2
293409		8
784111		4
480499		5
34716		4
684849		7
774034		8
754411		1
916212		5
710956		3
427094		10
257251		6
1033819		9
432477		3
217798		4
111631		7
238315		6
548978		1
548715		2
293264		8
1103296		3
171038		4
1072156		6
859821		4
468839		4
987625		2
1026935		6
52033		3
1016607		5
247925		3
201016		6
276929		4
323664		8
117485		2
573140		3
22054		5
248937		1
988128		8
605827		2
962722		8
293411		8
587550		7
198000		6
701370		8
896504		4
293589		8
549752		8
166985		6
1085435		6
652302		1
566112		9
994038		2
987714		2
1094862		2
571047		2
617417		3
872927		3
882613		5
166853		6
423518		10
856940		6
210417		7
449239		4
892907		8
345464		7
1091246		4
817050		7
320654		5
497659		8
770856		8
145171		4
261327		8
1079312		9
257940		8
467355		6
1079763		4
1048951		4
528103		10
768533		10
166453		6
863252		7
511510		7
250067		8
582826		4
22087		5
332271		7
163178		5
307455		9
657994		9
293627		8
138040		7
538472		6
1079204		3
956697		3
692639		7
1040227		6
275873		7
1058139		8
849011		2
723598		2
1037276		3
812958		8
746007		2
1114543		8
125335		2
714418		2
892949		8
673902		7
92685		7
51835		9
892867		8
789429		8
1021667		6
311236		3
379501		7
20495		5
1042972		4
287043		3
218346		8
1058394		8
897563		8
127739		2
754854		1
218484		8
563766		7
606668		9
182188		7
260657		3
567944		7
817567		8
992032		10
559141		8
1023874		4
92446		7
959181		3
992734		1
661832		8
202200		5
634195		7
129568		2
727394		10
539357		6
967947		7
781951		9
1092590		5
848769		4
344737		1
465699		4
333117		4
877324		7
766588		6
605887		2
870874		2
593941		8
490458		4
170939		8
501044		2
116419		10
218488		8
1072841		6
770994		4
471715		8
901950		4
1035941		9
409108		7
84665		8
838487		6
167041		6
92738		7
803812		3
468164		6
696359		4
70072		10
283117		4
505770		4
857540		6
263030		3
127022		2
593436		8
174743		4
640792		4
286331		3
1076381		4
622826		3
653783		2
569542		4
464874		4
726473		8
638666		10
484739		3
120120		10
1085644		6
582443		7
884742		8
179233		3
1020958		6
581970		7
543600		8
717306		2
494159		6
923916		4
538257		3
744461		7
198718		4
536172		8
539588		6
1050783		7
521259		8
989648		2
914483		8
248702		2
518913		8
218340		8
699446		3
518711		8
836933		3
692618		7
473584		2
171055		4
765302		6
415933		2
88986		1
1050484		9
618660		5
352041		9
882817		5
218442		8
467740		6
185982		6
21025		5
423985		2
431666		3
723320		8
328782		9
503631		6
1092384		6
971895		5
485195		4
917159		4
452222		10
969256		9
92588		7
205164		8
146688		2
818660		8
242861		8
985812		2
710089		8
193817		6
1024902		3
652639		3
728779		2
248521		2
429579		7
467696		6
393110		7
621319		5
22174		5
478447		5
441458		10
374621		5
370522		4
1108665		8
845085		2
892904		8
270162		2
418558		2
928953		10
278661		8
589367		8
123200		6
92604		7
167448		6
393111		7
265000		10
597470		4
727229		10
965897		1
785274		6
1005802		3
88667		3
307108		4
454761		3
415342		2
154701		3
592949		8
44703		9
166469		6
684817		10
320643		5
573092		7
771465		8
147380		3
892845		8
967815		7
689164		1
774882		9
1082684		4
248121		1
992001		2
92842		7
467237		6
746947		3
644912		8
1021006		6
92612		7
677379		4
797595		8
758189		9
1024537		3
650715		3
1001118		2
263041		7
167723		6
45085		4
7317		8
772124		8
218568		8
770812		8
192433		8
92768		7
194363		6
7322		8
1111591		8
167597		6
1005774		8
857605		6
567233		4
293348		8
248500		2
498951		3
546907		7
248445		1
1085887		6
103113		2
776555		8
967848		7
848806		6
147240		3
885898		10
750005		6
538785		6
721603		10
1093578		4
909364		4
171037		4
1096963		3
577373		7
743975		10
393094		7
773885		8
767129		6
1095341		7
856283		6
1015387		7
344015		9
92617		7
481054		4
471193		10
665758		3
248882		3
892986		8
572628		9
1100886		3
418379		2
92464		7
1100152		8
694498		7
915402		5
393031		7
151274		7
469972		7
120123		10
725588		2
880114		3
374263		4
417580		10
722430		2
857374		6
293405		8
1040738		6
195149		8
576184		6
119172		10
1113318		5
163635		2
770966		4
367624		5
296770		9
893405		8
818457		8
983934		2
193724		6
805350		4
171091		4
252778		6
616888		4
605841		9
293300		8
23509		8
264064		8
965493		2
818516		8
1079411		9
647571		6
767560		6
990977		2
231710		8
89546		2
509093		10
901776		9
764190		7
818629		8
877821		4
692644		7
373366		10
419176		2
218320		8
972561		8
521483		10
261325		8
322615		10
547634		9
550447		9
998309		8
332010		3
841992		3
419275		2
424523		10
1040268		6
1021493		6
1108669		8
906521		8
121496		2
774748		3
1057916		8
859206		4
974109		8
248625		1
818685		8
821331		7
424976		2
474130		8
268627		8
120960		2
188671		5
953391		5
991365		2
731984		3
375899		3
218919		8
892859		8
167459		6
305896		3
471258		4
971971		4
92657		7
968969		8
878143		8
373085		8
952736		7
592942		8
256719		6
1111604		8
256295		6
425883		10
548959		1
139549		2
549089		6
495215		10
993037		2
754111		10
573477		3
848517		3
727290		2
861397		8
230275		8
1061795		8
818729		8
965712		1
518808		8
886112		3
398321		4
874995		8
402915		2
444328		4
763712		7
1076886		7
546787		9
392051		2
579889		8
126077		2
307227		8
390027		1
770841		8
239661		6
770942		10
757188		10
585288		3
892913		8
633061		7
710949		3
875624		3
127436		10
984281		2
857833		6
861386		8
794050		6
627484		3
788730		7
597459		8
883473		8
1115269		8
380678		3
293395		8
818703		8
854602		8
34009		3
467626		6
1072650		6
389968		1
592983		8
592983		8
147962		8
662278		7
210500		3
358874		9
43142		6
177093		5
687769		8
428722		2
758374		8
155010		1
1093234		3
320853		5
601347		8
171008		10
1086244		6
1034751		4
771002		4
695182		7
248886		3
1021331		6
822766		5
208899		7
685127		7
1023791		8
815762		7
1021561		6
702470		3
570063		4
154751		8
972665		3
818628		8
293362		8
857362		6
837915		7
813401		8
92725		7
511145		3
1073328		7
218471		8
200918		3
570419		2
806807		7
915594		5
307412		8
692898		7
586136		8
20916		8
411376		3
938064		2
425025		10
818508		8
19795		5
518831		8
399726		3
1057915		8
186972		7
238428		6
14890		7
167655		6
807570		7
727534		2
692836		7
943080		9
1111547		8
929959		2
818409		8
578756		8
1114503		8
1047673		7
306006		9
965574		1
893412		8
920730		7
723066		2
818468		8
616732		3
501184		4
257152		6
861269		8
898992		3
593011		8
149167		3
18363		5
106992		8
857517		6
592917		8
818680		8
411299		9
1072328		6
392986		7
124745		10
297536		8
471092		8
481356		3
422055		10
548778		3
802343		4
549092		4
858556		7
92454		7
1058150		8
892903		8
413973		2
462635		4
201503		3
586098		8
518846		8
314642		4
764285		7
285838		10
1115826		3
466943		6
220999		9
89854		3
590933		8
725983		2
929628		3
739662		8
153480		5
562293		2
471211		10
965804		3
818645		8
857979		4
627584		9
1111564		8
548777		3
21628		5
167648		6
726011		10
61377		3
581332		8
970639		3
70064		10
895758		4
984670		2
720751		2
767788		6
194539		7
1050116		9
767289		6
848439		2
1025680		9
1000062		7
285106		3
892908		8
205102		7
462994		4
1103225		4
229219		8
1076760		3
716809		2
147731		4
201055		2
792393		2
254068		2
1086229		6
693001		7
418312		10
807475		9
697892		8
257391		6
287021		8
593392		8
333110		5
473196		4
471262		4
904154		10
39333		4
967862		7
117806		2
619083		5
270800		2
876072		7
518770		8
171016		10
567219		4
893413		8
1072512		6
593466		8
471240		4
660845		7
154518		1
862968		8
216244		10
293225		8
1007081		3
770978		4
644406		6
1021027		6
622254		10
518704		8
339739		8
229623		3
581839		4
467458		6
847646		1
406822		9
776943		5
792055		5
323586		2
878841		4
734207		3
593407		8
875492		10
989489		2
163202		8
1023886		4
89226		1
231395		3
125552		2
882691		5
1022890		7
589366		8
166787		6
621821		5
257575		6
852738		7
1004758		4
689886		3
181086		8
403328		5
493578		6
167196		6
528391		9
689442		1
721998		2
1084758		6
914182		5
393036		7
518817		8
518782		8
597033		8
967952		7
692826		7
770931		10
589364		8
389448		3
171024		10
977406		8
1044504		8
765450		4
1023873		4
411370		3
984962		2
822641		3
91271		3
824779		8
1042969		8
635680		9
189088		5
250373		3
218575		8
301269		5
967871		7
851504		3
261784		8
205277		4
212127		8
620200		5
158311		10
1065167		9
254470		8
21962		5
159985		7
1100432		4
247853		2
438714		8
486173		4
558966		7
1079592		10
719073		2
689798		3
593406		8
1031165		3
913912		5
1021261		6
170937		8
249447		6
518950		8
805284		4
248234		1
18302		5
832001		8
917151		3
565221		3
727528		2
218482		8
769865		8
893005		8
967941		7
235346		10
621835		5
589365		8
129368		2
188888		7
1090196		7
425784		2
194743		7
770930		10
758593		3
418509		2
620527		5
656921		4
454716		2
471237		4
772173		8
692742		7
405673		8
542163		8
515578		10
451843		8
692754		7
893409		8
755950		3
767322		6
361385		7
1040219		6
392921		7
928910		8
191884		8
210753		7
197066		4
593003		8
121815		7
429592		2
128994		2
1093470		8
392883		7
546988		8
111919		10
715707		2
803233		4
21817		5
646253		8
800692		8
218463		8
21081		5
480800		10
256480		6
728428		2
539337		6
92662		7
574034		8
205182		5
248462		8
726353		2
248879		1
401922		3
209536		5
419870		2
119277		2
249142		1
239285		6
717659		2
967910		7
243167		3
1086349		6
538641		6
573138		3
549019		4
801631		2
228003		2
667659		5
257034		6
245306		5
171061		4
852019		4
766223		6
872915		3
984647		2
446387		8
427614		2
1057513		8
578136		3
428892		8
511152		4
924811		4
1017		9
85634		3
599964		4
277429		3
1066889		8
1042989		8
424237		2
620177		5
242117		10
818719		8
194076		6
711598		2
621178		5
29779		9
121448		10
692975		7
460180		5
725111		10
983812		2
858113		7
892992		8
28726		3
578192		3
1114547		8
21932		5
818676		8
784257		8
988816		2
876981		3
1021175		6
873526		4
557864		6
1054680		4
22490		8
361722		7
461731		2
293414		8
548963		2
228072		9
310476		6
549183		1
157560		7
164472		8
167917		6
120494		2
539732		6
861828		6
70078		10
545548		6
767365		6
717119		8
293220		8
534977		7
748848		4
1114556		8
17508		3
592986		8
218516		8
191122		2
692600		7
518948		8
270631		2
257434		6
682119		3
740187		3
709131		8
892872		8
320121		5
103246		4
807577		3
171026		10
81968		7
848799		1
915180		5
449157		8
256885		6
518858		8
549160		3
89575		5
185891		4
391451		8
264278		3
683852		2
1012224		8
1099141		4
256892		6
917177		9
1061661		2
518928		8
280140		6
467749		6
1021694		6
861390		8
571002		8
1011732		8
7313		8
831558		8
231694		8
393015		7
128713		2
542797		2
334661		4
92622		7
51224		7
438717		8
590291		3
897530		8
696368		4
793868		6
897018		4
864016		3
728835		10
494171		6
1111115		8
678711		3
593008		8
357613		8
1062170		8
875792		7
100512		5
689942		2
293224		8
858749		8
92765		7
430758		4
53734		8
515285		7
111761		2
471097		8
471256		4
454581		6
801368		3
38932		3
481005		7
126123		2
321126		5
568450		8
545847		8
987744		10
884109		7
457707		3
716232		2
611705		8
7166		8
214892		4
1093781		9
1111112		8
560139		8
692848		7
282056		8
467250		6
556522		6
516490		10
482109		2
518748		8
719529		10
518890		8
206887		9
143364		3
805620		6
89039		8
206663		6
954513		4
803505		3
218182		8
1094752		2
574805		8
887754		6
175528		8
881570		7
593411		8
575613		8
542344		3
915656		5
129203		2
167750		6
1069175		5
848759		1
293286		2
341181		3
1113866		7
989781		2
295849		7
257836		6
493993		6
931279		8
321611		5
1095489		2
67314		8
1058345		8
1056675		10
786048		6
203208		4
1053094		8
534320		3
870133		2
194272		8
92492		7
728174		2
1018052		5
121855		2
293207		8
773399		9
767700		6
421248		5
92788		7
33428		3
282532		9
722032		2
692604		7
803600		6
626029		9
913264		5
692619		7
171025		10
18359		5
573321		8
257917		6
994185		2
575773		4
893010		8
285006		3
27904		8
1030876		10
499977		2
20459		5
878660		8
297264		8
967950		7
793733		6
808820		4
560631		3
1045683		2
966358		7
417351		2
787114		3
224280		8
767813		6
45957		3
634368		9
1085752		6
257341		6
820217		3
143333		8
678595		4
189197		7
205259		4
13693		4
607498		8
583618		3
879598		4
646035		6
234728		10
557851		6
958237		9
862875		1
915856		5
854609		8
904874		8
1020895		6
797470		3
25212		4
729347		10
210385		8
874707		3
721564		2
565955		8
320778		5
239169		6
336934		4
638665		10
1039771		6
467599		6
100044		4
106995		8
561680		8
1030004		7
273166		3
1026845		4
125470		2
195685		8
570832		2
1021104		6
461811		3
265224		3
892868		8
181897		1
744591		7
574817		7
539186		6
392502		7
1053194		3
539751		6
125044		5
578147		5
1079620		4
178536		1
770843		8
220894		9
286270		8
415708		2
150767		4
206656		9
239546		6
444850		4
482748		3
293419		8
872918		3
897547		8
421478		2
798581		9
256702		6
624538		4
840495		4
345127		4
725938		2
125071		2
1096942		3
307616		3
329820		9
311935		8
692638		7
845160		5
494338		6
1030145		3
167037		6
808289		5
409573		4
518853		8
218813		8
1086576		3
858391		3
146799		3
614681		7
432367		8
1079632		1
510841		3
1054918		3
518678		8
92614		7
293290		8
323761		5
620382		5
279438		4
854294		7
321056		5
388771		3
692923		7
197313		3
818621		8
480767		8
1057948		8
392864		7
190014		3
593412		8
393205		7
978605		6
592999		8
550476		8
393001		7
177824		9
428357		2
171033		10
518838		8
239455		6
516607		2
497990		9
692821		7
314755		4
423166		2
166865		6
775427		8
123161		10
1095446		10
621132		8
861483		7
192771		8
520396		3
165359		8
256751		6
848781		1
995202		9
92753		7
257860		6
897561		8
492969		6
73681		7
621943		5
863928		4
146205		9
619392		5
191883		8
892911		8
840918		9
1072563		6
92491		7
1045175		1
516342		10
192309		6
121191		2
1019163		8
259043		8
392894		7
131522		2
524425		8
515727		10
296505		8
193227		6
403849		5
419007		10
1027281		4
146282		2
75391		9
193223		6
866905		4
1111606		8
796369		4
27210		9
454362		3
1023427		3
274236		4
968117		4
805351		4
180454		10
981572		2
398072		7
13250		3
915643		5
378782		3
218443		8
42897		7
138958		8
320591		5
1035091		4
416523		2
1061498		10
593445		8
951633		2
672191		3
163010		4
393135		7
819504		8
293336		8
785790		7
967832		7
35828		4
236847		9
1023855		10
726092		2
506314		7
1080440		4
424547		2
549663		6
80305		4
997598		3
556638		6
784931		7
767714		6
194389		6
823744		8
389655		3
1081181		6
767842		6
910595		1
70671		6
468065		6
155088		6
633637		7
202264		8
424858		2
1023876		4
167346		6
249107		1
418495		5
896487		8
1026477		8
673895		7
171020		10
1023850		10
581645		3
985230		2
89047		1
1011654		10
439698		8
1023875		4
334643		4
773688		3
938135		3
900555		9
1045670		2
770831		8
717838		10
297564		8
1057912		8
312769		8
373917		7
793138		6
516215		3
838561		6
692874		7
428514		2
385051		9
171062		4
239211		6
725236		2
823665		3
662094		7
608687		3
867359		7
619840		2
274647		3
557604		6
438718		8
892877		8
465636		4
458059		3
967911		7
1044278		2
818547		8
185852		6
426511		10
767397		6
320463		5
970596		8
266772		4
167919		6
599645		3
989716		2
627767		9
718847		7
715658		2
344061		8
1019967		8
440413		4
184683		3
954603		4
966467		7
562787		7
312		9
293350		8
939308		8
585664		4
767075		6
876785		4
204236		8
278474		7
593397		8
210838		3
370448		10
1062062		3
642966		10
983278		2
425434		2
251327		4
897576		7
418591		2
857812		6
42089		4
466425		6
720337		2
914775		5
351702		4
816485		7
493471		6
438729		8
622130		5
467019		6
218515		8
218789		8
815444		10
758183		7
818491		8
691562		5
767943		6
889293		3
248649		1
919326		8
256401		6
165532		4
354442		8
157311		8
1086105		6
553197		6
218545		8
1021814		3
857712		6
855158		1
63533		3
724398		2
722275		2
207414		5
583506		8
518906		8
916359		5
995277		8
1046902		9
991491		2
251554		3
689317		3
574944		8
1044400		3
720410		2
89472		2
856800		6
1032165		3
218557		8
562231		4
81007		3
897569		8
776408		7
1079665		6
1067607		8
342623		10
702911		3
129400		5
471114		8
1058138		8
786239		3
755804		8
597493		8
818535		8
593471		8
514982		1
101222		6
967724		7
487762		8
263443		4
163011		4
1056781		2
486213		4
518863		8
622014		5
1095067		2
486695		4
818459		8
243711		9
518881		8
345512		8
297020		3
302524		4
123282		2
968995		7
338730		7
620233		5
471197		10
171712		3
191631		4
293295		8
1086129		6
515499		10
992049		2
444551		7
293358		8
266794		4
726195		2
645474		8
558166		6
166799		6
292983		8
118068		2
64272		7
892933		8
421918		10
1062505		8
621413		5
638807		7
1049163		4
223863		4
313086		3
393125		7
967899		7
326386		6
81673		4
872914		3
20962		5
557373		6
818598		8
293590		8
1085460		6
719475		2
729162		8
1058146		8
231670		8
673897		7
545845		4
762148		7
1114518		8
392898		7
754659		8
849394		2
1093728		5
726478		10
1036027		9
547772		8
762821		4
13510		10
915257		8
322156		5
1000046		2
482143		8
565190		5
1043726		6
754796		8
933415		2
462006		7
1095373		4
853281		4
898011		4
593473		8
471225		4
839680		6
361927		8
1060700		9
695499		7
926873		4
800385		4
126279		2
272739		6
281061		3
856351		6
92595		7
593422		8
218552		8
987709		8
492311		8
556636		6
42828		7
771001		4
835162		8
502325		8
154351		5
191948		3
557013		6
685873		3
878651		8
197981		3
1114246		8
562568		4
453336		3
995777		8
320222		8
438701		8
995632		3
1107130		4
847592		3
154759		1
40951		4
543069		8
449201		3
539102		6
320866		5
861395		8
593417		8
924151		7
992559		10
168108		6
1030033		8
915271		5
965801		8
175017		8
1023895		4
539036		6
518876		8
297279		8
592993		8
143383		8
839413		6
592977		8
321639		5
557362		6
1111592		8
1033416		4
152409		4
569111		9
741623		9
965577		1
411823		2
124208		2
273951		8
690027		1
396171		3
793041		6
126753		2
320348		5
607757		8
723565		10
168539		7
494131		6
401608		8
451909		6
1006627		5
1047273		3
424030		2
848765		4
875409		8
468148		6
167831		6
542859		8
766667		6
293284		8
340619		5
840664		3
839854		6
872934		3
467189		6
283255		7
490171		7
528862		10
938133		3
323640		8
458063		3
154795		3
171924		3
853038		7
773117		8
879426		3
273020		3
665784		8
967721		7
597448		8
722469		2
721750		10
689024		1
685249		9
22420		5
486001		6
760125		3
818633		8
773380		8
732075		7
37245		3
432580		3
773845		3
227837		3
426917		2
652623		6
160777		7
518857		8
988909		2
564428		8
170933		8
297547		3
460948		5
290558		3
991444		2
593453		8
336231		7
389926		2
720538		2
617750		6
797916		9
1079648		1
914829		5
92626		7
70079		10
1040805		6
767603		6
468028		6
389960		2
619605		5
188612		7
879828		8
1111109		8
390024		2
257193		6
898258		4
332750		4
1021286		6
17228		4
123920		10
422381		2
885174		5
577354		3
467242		6
249062		2
123884		6
471229		4
706076		1
1010485		7
857287		6
987092		2
1004764		3
676989		3
556654		6
951503		4
989647		2
754260		9
597496		8
1021665		6
190892		7
965068		8
889297		3
1111092		8
517026		10
518760		8
518933		8
832009		8
857007		6
1057892		8
393024		7
556067		6
293322		8
573299		3
692622		7
1057887		8
616698		4
443212		2
138563		2
751917		2
1079438		10
557098		6
744960		3
818742		8
257384		6
618441		5
1111396		3
125352		2
898776		4
206459		7
173828		3
321821		5
884569		5
625111		7
739174		2
231870		8
98286		5
238876		6
916638		3
8271		7
265669		4
1006602		3
538605		6
454387		10
289273		8
754153		1
860321		8
297218		8
792382		8
181082		2
154545		1
771000		4
1093508		3
5844		5
39120		4
234184		6
518813		8
556646		6
53885		8
518856		8
824932		9
467628		6
596886		7
120430		4
720309		2
915981		5
897579		8
518905		8
251641		3
218683		8
92675		7
408974		4
23262		5
118610		10
208245		10
549091		4
127887		10
942933		9
67755		8
249028		10
392992		7
307486		7
1111097		8
239398		6
575173		3
1078300		4
956297		5
411849		2
469777		3
905541		8
73771		3
1040401		6
414757		2
23628		9
534572		8
171028		10
626347		10
280966		3
399722		3
239091		6
174052		5
135345		3
700063		7
733516		5
669959		5
996301		8
880897		8
171031		10
182009		3
1039411		8
245766		8
210280		9
892875		8
1058306		8
613531		9
897490		4
764096		7
474692		9
486435		10
692651		7
422522		10
111903		2
962353		9
770808		8
765423		4
1086245		6
766841		6
1014098		8
392881		7
492307		8
557653		6
92740		7
813660		2
126364		2
256857		6
664173		1
89434		2
672873		3
435700		5
293291		8
1075992		5
717411		2
218897		8
380478		7
21370		5
1024804		7
155255		7
929538		7
172253		8
761733		7
389696		8
736551		3
1085233		6
307485		7
119632		2
134362		2
398479		4
985018		2
426993		10
620464		5
872929		3
321246		5
138950		8
975736		4
180213		3
915006		8
509288		9
251794		4
92777		7
973983		7
11320		5
89273		8
20990		5
702975		10
1023887		4
1114499		8
290167		3
532088		8
602509		9
154602		8
427963		2
816168		10
771819		3
892934		8
819396		4
563945		4
485184		5
472552		4
128888		2
732350		8
547372		4
992950		10
477692		4
816007		7
707421		5
754083		3
162913		6
879863		7
92798		7
619387		5
906533		7
101183		8
1040736		6
620495		5
811279		3
573161		3
167157		6
444375		10
180378		8
777080		3
1072561		6
262582		8
218196		8
767987		6
966440		7
857980		8
897502		8
193749		6
1057849		8
1070146		8
794038		6
592916		8
844673		4
118595		2
1111566		8
393008		7
128063		2
189980		4
1023848		10
695177		9
89321		8
589363		8
593427		8
621850		5
710583		9
658614		9
990826		2
21472		2
91753		4
306745		9
597512		8
53142		3
429496		2
1082626		6
453949		2
719783		2
524507		7
597453		8
121802		2
126791		2
241383		3
992826		2
1079772		2
399978		3
359309		1
176022		9
420594		10
119031		5
692603		7
150199		6
689792		10
923918		3
592931		8
1021670		6
818683		8
1108541		8
247487		4
833517		8
818605		8
123625		10
391382		3
92514		7
692788		7
1074271		3
1023851		10
869223		9
581893		7
494167		6
459542		4
15682		7
782704		8
809229		8
1021534		6
314197		8
78687		7
567211		4
848834		3
789302		7
218812		8
1062682		4
615282		9
231869		8
877930		3
1062415		4
320810		5
1058163		8
692322		4
852151		3
605863		8
39198		4
710059		9
210707		3
990882		2
767595		6
548195		3
465688		4
493715		6
784646		9
838619		6
398801		4
1026372		8
897518		8
883148		5
393040		7
621756		5
248442		1
474003		4
518915		8
256845		6
861389		8
807194		10
316785		3
934458		8
719709		8
839518		6
460616		4
297558		8
739166		2
26549		4
518880		8
1001033		4
956364		3
1085743		6
1097643		8
862378		8
106994		8
354333		3
1057950		8
249060		2
767644		6
19474		5
822406		4
722233		2
809630		7
426006		2
390320		10
478513		8
866924		4
251005		7
848454		1
520075		4
305861		1
1105084		7
892844		8
794168		6
203672		4
193779		6
368361		5
170262		9
1102029		8
644813		3
774837		9
935073		3
898921		3
818638		8
1058154		8
856695		6
822900		3
1106133		3
754270		3
243537		7
1008715		6
467705		6
829838		3
153887		3
281928		2
722090		10
368052		8
262578		8
156786		3
445378		7
372829		8
556714		6
274242		8
171937		3
812904		8
847599		5
593415		8
23329		4
154582		2
358976		9
248839		4
92755		7
468052		6
138039		7
905354		8
962519		3
293212		8
767908		6
393028		7
73711		8
1032151		3
801297		2
227713		7
1085959		6
141254		3
951582		10
257623		6
838420		6
717843		7
967959		7
419482		2
311098		7
1082307		5
541741		8
555486		4
967937		7
23669		7
838448		6
857779		6
218426		8
853028		4
1046456		3
493032		7
548966		4
418622		2
818470		8
818443		8
492388		3
818724		8
818688		8
467970		6
218450		8
893422		8
947364		7
592944		8
779041		8
490833		9
865848		8
158293		8
622150		8
883632		5
767184		6
195335		7
893429		8
856199		6
260814		10
16277		3
389363		8
838404		6
729395		2
756689		7
110677		4
467472		6
932322		4
951586		10
421046		2
539759		6
908376		6
293333		8
1040495		6
806349		6
847618		3
45955		4
892925		8
138043		7
727186		10
857006		6
295259		3
467323		6
1043162		2
1041506		4
727050		2
325145		4
991519		10
92665		7
33304		9
1083553		6
1073281		4
760111		8
300338		9
429365		10
69649		8
658765		9
989096		2
293948		8
206538		7
196759		3
699577		9
297521		4
862999		4
335572		4
878142		8
697996		3
741460		3
809238		7
398687		3
58698		9
21117		5
385705		7
967936		7
503728		5
256537		6
582141		7
174110		3
1105655		8
367460		6
545872		4
692635		7
248100		1
257817		6
770834		8
406178		8
242480		8
827379		7
556931		6
643166		9
1071300		9
1033515		9
340805		4
111286		3
857456		6
542094		10
392426		7
171054		4
699452		3
496991		4
597473		8
109370		3
393079		7
815030		3
373902		7
314137		4
818653		8
730031		7
1104724		5
319349		5
45832		3
291055		3
64465		3
261048		9
1064610		3
684812		10
544962		7
850096		9
897564		8
1014248		3
620613		5
844671		3
19484		5
167767		6
806274		7
257818		6
839549		6
992354		2
916718		7
89621		8
559544		3
661749		4
1021750		6
619568		5
73672		7
491208		6
567216		4
1027563		3
549015		1
509377		3
620860		5
718660		2
517416		8
832013		8
460917		2
1057868		8
469840		7
778221		9
620693		5
528394		9
620612		5
553961		3
209332		7
605755		2
1021034		6
424585		2
475524		3
322678		7
193588		6
861313		4
692617		7
218860		8
1111553		8
1057927		8
489010		7
967730		7
724730		2
839719		6
1100584		8
832043		8
880901		8
136013		3
601280		9
717549		2
835071		9
1114116		9
